Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1704658947,1,,Aggregated,0.600000,0.600000,2,2,2,2,3,6,6,6,6,6,6,19,19,2,2.0665010001960726,1.5954330010572448,5.9195249996264465,0.0
1704658948,1,,Aggregated,0.600000,0.600000,2,2,2,2,3,6,6,6,6,6,6,19,19,2,2.0665010001960726,1.5954330010572448,5.9195249996264465,0.0
1704658949,1,,Aggregated,0.600000,0.600000,2,2,2,2,3,6,6,6,6,6,6,20,20,2,2.0557628502501757,1.5954330010572448,5.9195249996264465,0.0
1704658950,1,,Aggregated,0.600000,0.600000,2,2,2,2,3,6,6,6,6,6,6,20,20,2,2.0557628502501757,1.5954330010572448,5.9195249996264465,0.0
1704658951,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,21,21,2,2.0355138097199545,1.5954330010572448,5.9195249996264465,0.0
1704658952,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,21,21,2,2.0355138097199545,1.5954330010572448,5.9195249996264465,0.0
1704658953,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,21,21,2,2.0355138097199545,1.5954330010572448,5.9195249996264465,0.0
1704658954,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,3,6,6,6,6,6,22,22,2,2.0255455001461087,1.5954330010572448,5.9195249996264465,0.0
1704658955,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,3,6,6,6,6,6,22,22,2,2.0255455001461087,1.5954330010572448,5.9195249996264465,0.0
1704658956,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,23,23,2,2.006648304497661,1.5909100002318155,5.9195249996264465,0.0
1704658957,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,23,23,2,2.006648304497661,1.5909100002318155,5.9195249996264465,0.0
1704658958,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,23,23,2,2.006648304497661,1.5909100002318155,5.9195249996264465,0.0
1704658959,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,24,24,2,2.011110666747603,1.5909100002318155,5.9195249996264465,0.0
1704658960,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,24,24,2,2.011110666747603,1.5909100002318155,5.9195249996264465,0.0
1704658961,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,25,25,2,2.0073398400563747,1.5909100002318155,5.9195249996264465,0.0
1704658962,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,25,25,2,2.0073398400563747,1.5909100002318155,5.9195249996264465,0.0
1704658963,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,25,25,2,2.0073398400563747,1.5909100002318155,5.9195249996264465,0.0
1704658964,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,26,26,2,2.0027553847075277,1.5909100002318155,5.9195249996264465,0.0
1704658965,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,27,27,2,1.9890473333900984,1.5909100002318155,5.9195249996264465,0.0
1704658966,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,27,27,2,1.9890473333900984,1.5909100002318155,5.9195249996264465,0.0
1704658967,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,28,28,2,1.9792077856826447,1.5909100002318155,5.9195249996264465,0.0
1704658968,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,29,29,2,1.9723537585252477,1.5909100002318155,5.9195249996264465,0.0
1704658969,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,29,29,2,1.9723537585252477,1.5909100002318155,5.9195249996264465,0.0
1704658970,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,30,30,2,1.9755302998722375,1.5909100002318155,5.9195249996264465,0.0
1704658971,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,30,30,2,1.9755302998722375,1.5909100002318155,5.9195249996264465,0.0
1704658972,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,31,31,2,1.964014419260615,1.5909100002318155,5.9195249996264465,0.0
1704658973,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,3,6,6,6,6,6,32,32,2,1.9592278124491713,1.5909100002318155,5.9195249996264465,0.0
1704658974,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,3,6,6,6,6,6,32,32,2,1.9592278124491713,1.5909100002318155,5.9195249996264465,0.0
1704658975,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,3,6,6,6,6,6,32,32,2,1.9592278124491713,1.5909100002318155,5.9195249996264465,0.0
1704658976,1,,Aggregated,0.700000,0.700000,2,2,2,2,2,3,6,6,6,6,6,33,33,2,1.9516403030358946,1.5909100002318155,5.9195249996264465,0.0
1704658977,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,3,6,6,6,6,6,34,34,2,1.9463139117707375,1.5909100002318155,5.9195249996264465,0.0
1704658978,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,3,6,6,6,6,6,34,34,2,1.9463139117707375,1.5909100002318155,5.9195249996264465,0.0
1704658979,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,3,6,6,6,6,6,34,34,2,1.9463139117707375,1.5909100002318155,5.9195249996264465,0.0
1704658980,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,3,6,6,6,6,6,35,35,2,1.938011657122323,1.5909100002318155,5.9195249996264465,0.0
1704658981,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,3,6,6,6,6,6,35,35,2,1.938011657122323,1.5909100002318155,5.9195249996264465,0.0
1704658982,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,36,36,2,1.9408680832889837,1.5909100002318155,5.9195249996264465,0.0
1704658983,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,36,36,2,1.9408680832889837,1.5909100002318155,5.9195249996264465,0.0
1704658984,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,37,37,2,1.935161810743503,1.5909100002318155,5.9195249996264465,0.0
1704658985,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,37,37,2,1.935161810743503,1.5909100002318155,5.9195249996264465,0.0
1704658986,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,38,38,2,1.92614528944097,1.5909100002318155,5.9195249996264465,0.0
1704658987,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,38,38,2,1.92614528944097,1.5909100002318155,5.9195249996264465,0.0
1704658988,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,38,38,2,1.92614528944097,1.5909100002318155,5.9195249996264465,0.0
1704658989,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,39,39,2,1.9186424871851415,1.5909100002318155,5.9195249996264465,0.0
1704658990,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,3,6,6,6,6,6,39,39,2,1.9186424871851415,1.5909100002318155,5.9195249996264465,0.0
1704658991,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,40,40,2,1.9127648499306815,1.5909100002318155,5.9195249996264465,0.0
1704658992,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,3,6,6,6,6,6,40,40,2,1.9127648499306815,1.5909100002318155,5.9195249996264465,0.0
1704658993,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,6,6,6,6,6,41,41,2,1.9084178291938392,1.5909100002318155,5.9195249996264465,0.0
1704658994,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,6,6,6,6,6,41,41,2,1.9084178291938392,1.5909100002318155,5.9195249996264465,0.0
1704658995,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,6,6,6,6,6,42,42,2,1.9041611189355276,1.5909100002318155,5.9195249996264465,0.0
1704658996,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,6,6,6,6,6,42,42,2,1.9041611189355276,1.5909100002318155,5.9195249996264465,0.0
1704658997,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,6,6,6,6,6,43,43,2,1.8991163487107559,1.5909100002318155,5.9195249996264465,0.0
1704658998,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,6,6,6,6,6,44,44,2,1.9004692044704412,1.5909100002318155,5.9195249996264465,0.0
1704658999,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,6,6,6,6,6,45,45,2,1.8966151554195676,1.5909100002318155,5.9195249996264465,0.0
1704659000,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,6,6,6,6,6,45,45,2,1.8966151554195676,1.5909100002318155,5.9195249996264465,0.0
1704659001,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,6,6,6,6,6,45,45,2,1.8966151554195676,1.5909100002318155,5.9195249996264465,0.0
1704659002,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,2,6,6,6,6,6,46,46,2,1.8952156737530301,1.5909100002318155,5.9195249996264465,0.0
1704659003,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,2,6,6,6,6,6,46,46,2,1.8952156737530301,1.5909100002318155,5.9195249996264465,0.0
1704659004,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,6,6,6,6,6,47,47,2,1.8899862764730178,1.5909100002318155,5.9195249996264465,0.0
1704659005,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,6,6,6,6,6,47,47,2,1.8899862764730178,1.5909100002318155,5.9195249996264465,0.0
1704659006,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,6,6,6,6,6,47,47,2,1.8899862764730178,1.5909100002318155,5.9195249996264465,0.0
1704659007,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,2,6,6,6,6,6,48,48,2,1.8856789790788753,1.5909100002318155,5.9195249996264465,0.0
1704659008,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,2,6,6,6,6,6,48,48,2,1.8856789790788753,1.5909100002318155,5.9195249996264465,0.0
1704659009,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,6,6,6,6,6,49,49,2,1.8856659387113592,1.5909100002318155,5.9195249996264465,0.0
1704659010,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,6,6,6,6,6,49,49,2,1.8856659387113592,1.5909100002318155,5.9195249996264465,0.0
1704659011,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,6,6,6,6,6,50,50,2,1.881155319933896,1.5909100002318155,5.9195249996264465,0.0
1704659012,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,6,6,6,6,6,50,50,2,1.881155319933896,1.5909100002318155,5.9195249996264465,0.0
1704659013,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,51,51,2,1.8785726077861482,1.5909100002318155,5.9195249996264465,0.0
1704659014,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,51,51,2,1.8785726077861482,1.5909100002318155,5.9195249996264465,0.0
1704659015,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,52,52,2,1.872664153779624,1.571332999446895,5.9195249996264465,0.0
1704659016,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,52,52,2,1.872664153779624,1.571332999446895,5.9195249996264465,0.0
1704659017,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,53,53,2,1.8670088490048415,1.571332999446895,5.9195249996264465,0.0
1704659018,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,53,53,2,1.8670088490048415,1.571332999446895,5.9195249996264465,0.0
1704659019,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,54,54,2,1.8625926110905344,1.571332999446895,5.9195249996264465,0.0
1704659020,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,54,54,2,1.8625926110905344,1.571332999446895,5.9195249996264465,0.0
1704659021,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,54,54,2,1.8625926110905344,1.571332999446895,5.9195249996264465,0.0
1704659022,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,55,55,2,1.867358945376261,1.571332999446895,5.9195249996264465,0.0
1704659023,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,56,56,2,1.8645924106489733,1.571332999446895,5.9195249996264465,0.0
1704659024,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,56,56,2,1.8645924106489733,1.571332999446895,5.9195249996264465,0.0
1704659025,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,57,57,2,1.8616808419960362,1.571332999446895,5.9195249996264465,0.0
1704659026,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,57,57,2,1.8616808419960362,1.571332999446895,5.9195249996264465,0.0
1704659027,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,58,58,2,1.8596507585431843,1.571332999446895,5.9195249996264465,0.0
1704659028,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,58,58,2,1.8596507585431843,1.571332999446895,5.9195249996264465,0.0
1704659030,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,58,58,2,1.8596507585431843,1.571332999446895,5.9195249996264465,0.0
1704659031,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,59,59,2,1.85658608467547,1.571332999446895,5.9195249996264465,0.0
1704659032,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,59,59,2,1.85658608467547,1.571332999446895,5.9195249996264465,0.0
1704659033,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,60,60,2,1.8575969832454575,1.571332999446895,5.9195249996264465,0.0
